Age,Attrition,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AvgYearsPerCompany,StabilityUnderManager,TravelIntensity,YearsBeforePromotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales
36,0,6,2,1,1806,2,42000,0.0,1,22,8,0,10.0,3,9,0,5,4.0,0.5555555555555556,6,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,0,10,2,1,1807,1,34520,1.0,1,11,8,0,10.0,3,10,0,7,10.0,0.7,10,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
58,1,24,2,1,1808,2,43170,7.0,1,17,8,0,40.0,2,31,13,8,5.714285714285714,0.25806451612903225,24,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,0,10,3,1,1809,1,26320,3.0,1,13,8,3,7.0,3,2,2,2,2.3333333333333335,1.0,10,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,0,15,0,1,1810,2,46680,9.0,1,18,8,2,8.0,2,4,0,2,0.8888888888888888,0.5,15,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1,19,3,1,1811,2,32040,6.0,1,16,8,1,5.0,4,2,2,1,0.8333333333333334,0.5,19,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,0,2,2,1,1812,2,27200,4.0,1,14,8,1,8.0,3,5,0,4,2.0,0.8,2,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,0,3,0,1,1813,2,171810,1.0,1,14,8,0,14.0,2,14,6,8,14.0,0.5714285714285714,3,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
40,0,9,2,1,1814,3,22380,6.0,1,14,8,0,10.0,3,1,0,0,1.6666666666666667,0.0,18,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
30,0,7,2,1,1815,2,14830,5.0,1,13,8,0,12.0,3,0,0,0,2.4,0.6666666666666666,7,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45,0,10,3,1,1816,1,56050,1.0,1,12,8,2,1.0,2,1,0,0,1.0,0.0,10,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,0,20,1,1,1817,2,72950,1.0,1,15,8,0,10.0,3,9,7,8,10.0,0.8888888888888888,20,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
38,0,4,2,1,1818,2,23060,2.0,1,19,8,1,13.0,5,4,1,2,6.5,0.5,8,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34,0,7,3,1,1819,3,23480,1.0,1,14,8,1,6.0,3,5,1,3,6.0,0.6,14,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,1,7,1,1,1820,2,89980,1.0,1,14,8,2,9.0,2,9,7,7,9.0,0.7777777777777778,7,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,1,16,2,1,1821,4,43190,4.0,1,11,8,0,12.0,3,9,7,3,3.0,0.3333333333333333,16,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,25,1,1,1822,2,61320,6.0,1,13,8,0,22.0,3,4,1,0,3.6666666666666665,0.0,25,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,0,2,3,1,1823,2,33460,1.0,1,21,8,1,9.0,2,9,0,8,9.0,0.8888888888888888,2,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0,1,2,1,1824,1,108550,3.0,1,13,8,1,17.0,2,8,1,6,5.666666666666667,0.75,1,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,0,1,1,1,1825,1,22310,1.0,1,12,8,0,8.0,3,8,7,5,8.0,0.625,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,0,2,4,1,1826,4,23230,0.0,1,17,8,0,4.0,2,3,0,2,4.0,0.6666666666666666,2,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26,1,22,3,1,1827,1,20240,1.0,1,23,8,0,8.0,2,8,1,7,8.0,0.875,44,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27,0,1,2,1,1828,1,27130,1.0,1,11,8,0,0.0,2,0,0,0,0.0,0.6666666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,0,16,2,1,1829,3,94390,2.0,1,15,8,3,29.0,0,20,4,17,14.5,0.85,16,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44,0,24,4,1,1830,1,25660,9.0,1,11,8,1,10.0,3,5,2,3,1.1111111111111112,0.6,24,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25,0,17,2,1,1831,1,199260,7.0,1,11,8,3,6.0,5,4,0,1,0.8571428571428571,0.25,17,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,0,8,3,1,1832,3,24510,1.0,1,13,8,1,9.0,3,9,0,8,9.0,0.8888888888888888,8,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0,6,3,1,1833,2,94190,1.0,1,24,8,1,6.0,5,6,1,1,6.0,0.16666666666666666,6,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,0,10,3,1,1834,3,86860,1.0,1,13,8,0,18.0,2,18,4,11,18.0,0.6111111111111112,10,14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,0,3,3,1,1835,4,30380,2.0,1,20,8,0,8.0,3,5,0,3,4.0,0.6,3,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,0,4,4,1,1836,5,30580,9.0,1,14,8,1,10.0,2,5,0,3,1.1111111111111112,0.6,8,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
53,0,6,2,1,1837,4,23250,7.0,1,18,8,1,35.0,1,5,0,4,5.0,0.8,6,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,0,1,4,1,1838,2,20880,4.0,1,15,8,3,18.0,2,5,0,2,4.5,0.4,1,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,0,10,2,1,1839,1,30720,5.0,1,12,8,0,9.0,4,5,1,3,1.8,0.6,10,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,0,1,0,1,1840,2,50060,3.0,1,16,8,1,31.0,2,9,0,0,10.333333333333334,0.0,2,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,0,24,1,1,1841,4,42570,4.0,1,15,8,0,9.0,2,1,0,0,2.25,0.0,24,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,0,21,3,1,1842,1,25000,1.0,1,16,8,2,6.0,3,5,0,4,6.0,0.8,21,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,0,2,1,1,1843,1,11020,6.0,1,19,8,0,4.0,3,2,2,2,0.6666666666666666,1.0,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
44,0,22,2,1,1844,1,104530,2.0,1,11,8,1,10.0,2,3,0,2,5.0,0.6666666666666666,22,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,0,13,3,1,1845,2,22880,5.0,1,16,8,1,8.0,4,2,2,2,1.6,1.0,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,0,14,2,1,1846,2,39290,0.0,1,24,8,0,6.0,6,5,0,3,4.0,0.6,14,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,0,11,2,1,1847,1,23110,1.0,1,11,8,1,5.0,2,5,0,3,5.0,0.6,11,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0,9,1,1,1848,1,31400,1.0,1,13,8,1,17.0,2,17,5,15,17.0,0.8823529411764706,9,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,1,8,1,1,1849,1,36900,1.0,1,13,8,1,10.0,2,10,7,8,10.0,0.8,16,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,0,21,2,1,1850,1,44500,0.0,1,13,8,0,4.0,3,3,0,2,4.0,0.6666666666666666,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
25,0,5,2,1,1851,4,27560,1.0,1,12,8,2,5.0,2,5,0,3,5.0,0.6,5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49,0,9,2,1,1852,2,190330,2.0,1,18,8,1,7.0,5,4,0,2,3.5,0.5,9,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24,0,2,4,1,1853,2,187220,0.0,1,22,8,1,6.0,3,5,3,4,4.0,0.8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,0,12,4,1,1854,1,95470,1.0,1,13,8,1,10.0,3,10,5,3,10.0,0.3,24,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,0,22,1,1,1855,1,137340,0.0,1,13,8,0,3.0,3,2,1,2,4.0,1.0,22,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,0,18,0,1,1856,2,199990,2.0,1,23,8,1,17.0,6,5,1,3,8.5,0.6,18,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0,16,2,1,1857,3,22790,3.0,1,12,8,1,8.0,3,6,0,2,2.6666666666666665,0.3333333333333333,16,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29,1,3,2,1,1858,3,59160,6.0,1,12,8,0,5.0,2,3,0,2,0.8333333333333334,0.6666666666666666,3,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,0,9,2,1,1859,1,20890,5.0,1,16,8,0,28.0,2,2,2,2,5.6,1.0,9,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35,0,1,2,1,1860,3,167920,3.0,1,12,8,1,16.0,3,13,4,8,5.333333333333333,0.6153846153846154,1,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,0,13,3,1,1861,3,35640,5.0,1,11,8,0,10.0,1,5,0,0,2.0,0.0,26,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,0,1,0,1,1862,1,44250,6.0,1,22,8,1,33.0,2,12,3,8,5.5,0.6666666666666666,1,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43,0,1,2,1,1863,1,52650,4.0,1,11,8,1,12.0,4,5,2,2,3.0,0.4,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,0,15,3,1,1864,3,65530,0.0,1,15,8,0,8.0,2,7,7,7,4.0,1.0,15,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37,0,1,4,1,1865,2,62610,1.0,1,12,8,0,10.0,1,10,0,9,10.0,0.9,0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,0,17,2,1,1866,1,42980,1.0,1,20,8,1,31.0,6,31,14,7,31.0,0.22580645161290322,0,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0,1,2,1,1867,3,68040,8.0,1,14,8,1,13.0,3,5,0,4,1.625,0.8,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,0,7,2,1,1868,2,38150,3.0,1,11,8,1,7.0,3,4,0,3,2.3333333333333335,0.75,7,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32,1,9,0,1,1869,1,27410,1.0,1,15,8,1,1.0,5,1,0,1,1.0,1.0,9,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,0,5,3,1,1870,4,66730,6.0,1,12,8,1,8.0,2,4,0,3,1.3333333333333333,0.75,5,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,0,26,1,1,1871,2,76390,1.0,1,14,8,0,8.0,6,8,7,1,8.0,0.125,26,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28,0,24,4,1,1872,1,23280,1.0,1,11,8,2,4.0,3,4,0,2,4.0,0.5,24,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
58,1,9,1,1,1873,1,21530,9.0,1,11,8,0,3.0,3,1,0,0,0.3333333333333333,0.0,18,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,0,7,3,1,1874,2,48760,4.0,1,16,8,2,4.0,4,1,0,0,1.0,0.0,7,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20,1,11,2,1,1875,2,93960,1.0,1,12,8,0,2.0,6,2,0,2,2.0,1.0,11,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
21,1,1,2,1,1876,2,104000,1.0,1,13,8,1,1.0,2,1,0,0,1.0,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,0,26,3,1,1877,1,84740,0.0,1,14,8,0,17.0,3,16,4,11,4.0,0.6875,26,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,0,2,2,1,1878,2,99810,1.0,1,21,8,1,3.0,3,3,1,2,3.0,0.6666666666666666,2,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,15,3,1,1879,1,124900,0.0,1,13,8,0,4.0,3,3,0,2,4.0,0.6666666666666666,15,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1,23,2,1,1880,2,26570,4.0,1,11,8,0,10.0,3,7,1,0,2.5,0.0,23,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28,0,10,2,1,1881,3,135910,5.0,1,20,8,1,6.0,2,2,2,2,1.2,1.0,10,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,1,10,3,1,1882,4,66960,7.0,1,11,8,0,8.0,3,2,2,2,1.1428571428571428,1.0,10,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,0,1,2,1,1883,1,20580,1.0,1,14,8,1,1.0,5,1,0,0,1.0,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,0,12,1,1,1884,2,88650,1.0,1,11,8,1,1.0,0,1,1,0,1.0,0.0,12,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,0,11,0,1,1885,2,59400,7.0,1,16,8,0,10.0,2,5,0,3,1.4285714285714286,0.6,11,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,0,2,2,1,1886,1,59140,3.0,1,16,8,1,6.0,4,3,0,2,2.0,0.6666666666666666,2,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58,0,2,3,1,1887,1,26220,2.0,1,23,8,0,24.0,3,6,0,4,12.0,0.6666666666666666,2,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0,1,2,1,1888,1,121850,3.0,1,14,8,0,13.0,2,7,5,2,4.333333333333333,0.2857142857142857,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35,0,2,0,1,1889,3,106090,1.0,1,22,8,0,10.0,3,10,0,7,10.0,0.7,2,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,0,25,1,1,1890,2,43450,4.0,1,15,8,0,29.0,3,26,1,7,7.25,0.2692307692307692,25,25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
48,0,1,3,1,1891,1,21770,4.0,1,18,8,0,13.0,4,0,0,0,3.25,0.6666666666666666,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0,1,1,1,1892,2,27930,1.0,1,16,8,0,9.0,4,9,0,0,9.0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,0,2,3,1,1893,1,79180,2.0,1,12,8,2,8.0,3,6,0,1,4.0,0.16666666666666666,2,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,0,6,2,1,1894,2,87890,1.0,1,11,8,3,15.0,4,15,5,11,15.0,0.7333333333333333,6,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32,0,18,2,1,1895,1,23890,6.0,1,12,8,1,5.0,4,3,0,2,0.8333333333333334,0.6666666666666666,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1,1,1,1,1896,1,32120,1.0,1,15,8,1,1.0,3,1,0,0,1.0,0.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,0,1,3,1,1897,2,192320,2.0,1,14,8,1,11.0,3,1,0,0,5.5,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,0,11,2,1,1898,2,22670,1.0,1,19,8,3,7.0,2,7,0,7,7.0,1.0,22,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,0,1,3,1,1899,1,195170,2.0,1,13,8,0,20.0,5,18,2,17,10.0,0.9444444444444444,1,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,0,9,2,1,1900,2,24360,4.0,1,13,8,0,16.0,3,11,3,9,4.0,0.8181818181818182,9,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,1,15,2,1,1901,2,160640,1.0,1,15,8,1,1.0,3,1,0,0,1.0,0.0,15,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20,1,29,2,1,1902,3,27070,1.0,1,11,8,0,1.0,2,1,0,0,1.0,0.0,29,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,0,1,3,1,1903,4,190680,0.0,1,12,8,0,10.0,1,9,8,5,4.0,0.5555555555555556,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40,0,1,2,1,1904,1,39310,8.0,1,19,8,0,3.0,2,1,0,0,0.375,0.0,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
