Age,Attrition,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AvgYearsPerCompany,StabilityUnderManager,TravelIntensity,YearsBeforePromotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Total_Hours
38,0,14,1,1,2332,1,41710,0.0,1,23,8,0,10.0,4,9,7,7,4.0,0.7777777777777778,14,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,4,4,1699.94
38,0,2,2,1,2333,1,27780,2.0,1,13,8,0,8.0,5,3,1,2,4.0,0.6666666666666666,2,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2,3,1715.98
36,0,1,2,1,2334,1,23770,6.0,1,13,8,2,15.0,3,1,0,0,2.5,0.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3,3,1728.24
29,0,10,2,1,2335,1,24040,1.0,1,17,8,0,10.0,3,10,1,5,10.0,0.5,10,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2,3,1919.75
35,0,12,1,1,2336,2,23180,3.0,1,19,8,0,10.0,4,5,0,4,3.333333333333333,0.8,12,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,4,3,2207.29
39,0,2,1,1,2337,1,20080,2.0,1,12,8,0,11.0,3,7,7,6,5.5,0.8571428571428571,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,3,3,1778.32
29,0,5,0,1,2338,1,62440,1.0,1,22,8,0,6.0,3,6,1,3,6.0,0.5,10,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,3,4,1621.12
50,0,4,1,1,2339,1,27990,4.0,1,12,8,1,27.0,0,1,0,0,6.75,0.0,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1,3,2224.72
23,0,7,1,1,2340,3,105520,2.0,1,11,8,0,4.0,2,2,2,2,2.0,1.0,7,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3,3,1524.26
36,0,21,2,1,2341,2,23290,3.0,1,15,8,0,9.0,2,3,0,2,3.0,0.6666666666666666,42,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3,3,2143.47
42,0,8,1,1,2342,5,40140,8.0,1,13,8,1,24.0,3,1,0,1,3.0,1.0,8,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,3,3,1445.05
35,0,4,2,1,2343,2,74030,1.0,1,12,8,1,10.0,4,10,6,8,10.0,0.8,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3,3,1489.46
34,0,25,0,1,2344,1,22590,1.0,1,14,8,0,8.0,2,8,7,7,8.0,0.875,50,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,3,3,1361.22
40,0,1,3,1,2345,2,69320,1.0,1,13,8,0,5.0,5,5,1,2,5.0,0.4,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3,3,1549.14
43,0,1,0,1,2346,1,46780,5.0,1,25,8,1,8.0,0,6,0,2,1.6,0.3333333333333333,1,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,4,4,1651.08
35,0,6,2,1,2347,3,135820,1.0,1,17,8,1,1.0,3,1,0,1,1.0,1.0,6,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,2,3,1669.62
46,0,12,3,1,2348,1,23320,1.0,1,11,8,0,27.0,2,26,0,12,27.0,0.4615384615384615,12,26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3,3,1504.86
28,1,1,2,1,2349,2,24130,1.0,1,16,8,1,1.0,2,1,0,0,1.0,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3,3,1998.66
22,0,17,1,1,2350,3,97050,1.0,1,18,8,2,4.0,3,4,1,3,4.0,0.75,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2,3,2147.88
50,0,3,2,1,2351,2,42940,2.0,1,20,8,0,32.0,2,30,12,13,16.0,0.4333333333333333,6,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2,4,2179.89
32,0,3,1,1,2352,3,47210,3.0,1,14,8,1,6.0,3,3,0,2,2.0,0.6666666666666666,3,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,3,3,1478.12
44,0,10,2,1,2353,3,25190,0.0,1,21,8,2,23.0,2,22,1,10,4.0,0.4545454545454545,10,21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,3,4,2107.27
30,0,4,2,1,2354,1,21210,1.0,1,13,8,1,6.0,2,6,1,1,6.0,0.1666666666666666,4,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3,3,1527.51
45,0,29,1,1,2355,2,29730,1.0,1,12,8,0,10.0,2,10,1,4,10.0,0.4,29,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3,3,2129.0
45,0,2,3,1,2356,2,58550,1.0,1,14,8,1,10.0,3,10,4,5,10.0,0.5,0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2,3,1907.35
31,0,7,2,1,2357,2,36170,7.0,1,21,8,1,10.0,5,5,0,3,1.4285714285714286,0.6,14,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3,4,1652.8
36,0,18,0,1,2358,2,67250,9.0,1,17,8,1,7.0,3,3,1,1,0.7777777777777778,0.3333333333333333,18,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3,3,2706.56
34,0,28,3,1,2359,5,103250,1.0,1,11,8,1,9.0,3,9,7,2,9.0,0.2222222222222222,56,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2,3,1365.08
49,0,1,3,1,2360,3,69490,1.0,1,14,8,1,10.0,2,9,1,4,10.0,0.4444444444444444,1,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,3,3,1773.64
39,0,6,1,1,2361,3,106090,2.0,1,17,8,1,10.0,2,7,7,7,5.0,1.0,6,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3,3,1485.11
27,0,2,0,1,2362,4,44470,1.0,1,13,8,0,7.0,4,7,0,7,7.0,1.0,2,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3,3,1417.39
35,0,2,2,1,2363,2,21570,1.0,1,25,8,0,16.0,1,16,1,10,16.0,0.625,2,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2,4,1745.8
28,0,23,2,1,2364,3,46010,0.0,1,15,8,2,6.0,2,5,0,0,4.0,0.0,23,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3,3,1753.79
21,0,3,0,1,2365,1,170990,1.0,1,14,8,1,3.0,2,2,2,2,3.0,1.0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3,3,1895.86
18,1,3,4,1,2366,1,24790,2.0,1,12,8,1,0.0,2,0,0,0,0.0,0.6666666666666666,6,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,2,3,1919.79
47,0,25,3,1,2367,2,148520,3.0,1,19,8,3,27.0,3,5,1,0,9.0,0.0,25,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2,3,1394.65
39,0,2,3,1,2368,1,72640,0.0,1,17,8,0,10.0,5,10,0,7,4.0,0.7,2,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3,3,1558.16
40,0,22,0,1,2369,1,56660,1.0,1,14,8,1,18.0,2,18,14,12,18.0,0.6666666666666666,22,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3,3,1754.1
35,0,29,2,1,2370,2,78230,1.0,1,13,8,1,15.0,3,14,2,9,15.0,0.6428571428571429,0,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3,3,1424.17
37,0,29,3,1,2371,1,78800,3.0,1,12,8,1,9.0,2,4,0,2,3.0,0.5,29,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,4,3,1957.82
39,0,2,2,1,2372,2,131940,0.0,1,11,8,0,10.0,2,9,3,8,4.0,0.8888888888888888,4,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3,3,1565.15
45,0,28,2,1,2373,2,50670,1.0,1,11,8,2,10.0,3,10,3,9,10.0,0.9,28,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,2,3,1787.7
38,0,2,3,1,2374,3,50790,3.0,1,11,8,0,10.0,3,5,0,2,3.333333333333333,0.4,2,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3,3,2332.93
35,1,2,2,1,2375,3,23210,9.0,1,12,8,1,15.0,0,13,6,0,1.6666666666666667,0.0,2,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3,3,1404.0
37,0,22,2,1,2376,2,174440,1.0,1,14,8,0,8.0,4,8,7,7,8.0,0.875,22,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3,3,1836.79
40,0,8,2,1,2377,2,24040,6.0,1,17,8,0,18.0,2,4,3,3,3.0,0.75,8,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,2,3,2106.62
44,0,2,1,1,2378,1,34520,4.0,1,11,8,1,14.0,2,10,0,2,3.5,0.2,4,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2,3,1972.89
48,0,10,3,1,2379,3,22700,2.0,1,14,8,3,23.0,2,2,2,2,11.5,1.0,20,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3,3,1698.28
35,1,9,2,1,2380,2,173990,6.0,1,12,8,0,7.0,3,2,2,2,1.1666666666666667,1.0,9,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,1,3,2643.53
24,0,15,2,1,2381,2,54880,1.0,1,22,8,1,6.0,6,6,1,3,6.0,0.5,30,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3,4,2097.63
27,0,10,3,1,2382,3,194190,7.0,1,14,8,1,5.0,2,3,0,2,0.7142857142857143,0.6666666666666666,10,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,1,3,1757.95
27,0,7,2,1,2383,1,28110,2.0,1,20,8,0,6.0,3,4,1,2,3.0,0.5,14,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3,4,1476.94
40,1,16,3,1,2384,1,36330,3.0,1,16,8,2,10.0,0,4,0,3,3.333333333333333,0.75,16,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3,3,2565.47
29,0,20,0,1,2385,2,41630,9.0,1,15,8,1,8.0,4,5,1,4,0.8888888888888888,0.8,20,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2,3,1785.56
36,0,23,2,1,2386,3,21320,4.0,1,20,8,0,9.0,1,3,0,2,2.25,0.6666666666666666,23,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2,4,1926.38
25,0,5,0,1,2387,4,139730,1.0,1,14,8,0,7.0,3,7,0,7,7.0,1.0,10,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,2,3,1396.73
39,0,10,2,1,2388,2,26840,4.0,1,12,8,0,7.0,2,5,1,0,1.75,0.0,10,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,3,3,1547.0
49,0,4,1,1,2389,2,108450,3.0,1,24,8,0,27.0,4,4,1,2,9.0,0.5,4,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2,4,1789.27
50,0,2,1,1,2390,3,43770,5.0,1,12,8,1,19.0,2,14,1,11,3.8,0.7857142857142857,2,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0,2,3,1834.08
20,0,18,3,1,2391,2,37430,1.0,1,13,8,1,2.0,2,2,2,2,2.0,1.0,18,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3,3,1522.6
34,0,10,2,1,2392,3,41480,1.0,1,11,8,0,11.0,3,11,7,9,11.0,0.8181818181818182,10,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,3,3,1810.92
36,0,1,2,1,2393,2,10510,2.0,1,14,8,0,15.0,2,4,1,3,7.5,0.75,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3,3,1399.09
49,0,6,1,1,2394,2,107390,2.0,1,11,8,3,30.0,3,15,2,12,15.0,0.8,6,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,2023.39
36,0,8,3,1,2395,4,103880,0.0,1,14,8,0,4.0,2,3,1,2,4.0,0.6666666666666666,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3,3,1921.77
36,0,2,1,1,2396,2,114160,6.0,1,16,8,0,13.0,2,5,0,4,2.1666666666666665,0.8,2,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3,3,1501.29
54,0,24,2,1,2397,1,26000,3.0,1,14,8,0,36.0,5,10,4,7,12.0,0.7,24,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3,3,1739.45
43,0,2,3,1,2398,1,24220,1.0,1,11,8,1,14.0,2,14,6,11,14.0,0.7857142857142857,2,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3,3,1766.57
35,1,17,3,1,2399,1,54720,3.0,1,11,8,1,13.0,3,11,6,7,4.333333333333333,0.6363636363636364,34,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,2,3,1980.62
38,0,19,1,1,2400,2,24510,7.0,1,12,8,1,19.0,3,13,2,9,2.7142857142857144,0.6923076923076923,38,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,3,3,1747.4
29,0,1,1,1,2401,2,42400,1.0,1,14,8,0,10.0,2,10,0,9,10.0,0.9,1,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2,3,2587.7
33,0,7,2,1,2402,5,109990,1.0,1,18,8,3,6.0,3,6,0,4,6.0,0.6666666666666666,7,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,2,3,1450.98
32,0,5,3,1,2403,5,50030,0.0,1,13,8,0,10.0,5,9,1,6,4.0,0.6666666666666666,5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3,3,1594.38
31,0,28,3,1,2404,2,127420,1.0,1,11,8,0,10.0,4,10,0,2,10.0,0.2,28,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,2,3,1795.33
49,0,2,3,1,2405,1,42270,4.0,1,18,8,0,17.0,3,2,2,2,4.25,1.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2,3,2385.75
38,0,29,1,1,2406,1,39170,1.0,1,15,8,3,4.0,2,4,3,3,4.0,0.75,58,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,3,3,1840.14
47,0,1,3,1,2407,3,183030,6.0,1,22,8,1,29.0,2,3,1,2,4.833333333333333,0.6666666666666666,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2,4,1563.18
49,0,21,2,1,2408,2,23800,4.0,1,13,8,0,23.0,3,8,0,0,5.75,0.0,21,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1,3,1545.91
41,0,24,3,1,2409,4,137260,3.0,1,12,8,0,21.0,6,2,0,2,7.0,1.0,24,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,4,3,2538.25
20,0,1,2,1,2410,1,47770,1.0,1,18,8,1,2.0,3,2,0,2,2.0,1.0,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,3,3,1864.08
33,0,18,1,1,2411,2,63850,1.0,1,13,8,0,7.0,6,6,1,2,7.0,0.3333333333333333,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,2,3,2300.96
36,0,2,1,1,2412,3,199730,6.0,1,12,8,0,10.0,2,3,0,2,1.6666666666666667,0.6666666666666666,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,3,3,1449.33
44,0,9,2,1,2413,3,68610,4.0,1,12,8,0,8.0,2,2,2,2,2.0,1.0,9,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,2,3,2029.41
23,1,6,2,1,2414,3,49690,1.0,1,12,8,0,5.0,3,5,1,2,5.0,0.4,6,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3,3,1861.16
38,0,11,1,1,2415,1,198450,7.0,1,11,8,1,7.0,3,0,0,0,1.0,0.6666666666666666,11,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,3,3,1787.68
53,0,24,2,1,2416,4,133200,3.0,1,11,8,0,11.0,2,4,1,2,3.6666666666666665,0.5,24,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,3,3,1872.54
